16,10,5,2,13,53,95,79,-10,-4,-2,7,-1,-24,-53,-27,4,0,2,3,4,-3,18,24,5,-3,-5,-8,-11,-18,43,-18,-8,-2,-1,6,-3,-11,29,38,-55,1,-1,-6,4,17,14,-14,62,1,4,1,4,-13,17,10,-38,-1,-5,-19,-18,-9,-39,15,0
57,-1,3,14,-4,25,78,16,-26,0,-10,-32,4,-27,-63,-16,-2,5,-1,-8,1,22,98,17,-10,2,7,9,3,13,-25,-2,-30,-5,-5,-2,-8,-6,-13,3,51,-1,-2,1,5,-5,-128,-13,-39,-2,3,12,5,-1,49,-26,27,-1,-4,-10,19,26,53,31,0
-30,-2,-3,-5,-5,13,-48,-17,-32,2,2,13,4,30,19,31,27,1,-4,-9,-13,-37,-65,-2,6,3,6,13,26,23,123,13,31,1,3,-1,-2,-12,-76,-4,-57,-9,-5,6,-13,-17,-79,-29,12,-6,-6,-10,-12,-19,105,12,3,-1,3,2,8,22,70,31,0
14,1,-5,-15,-2,-2,-46,2,-9,-1,2,13,-6,25,34,-14,-19,-7,-2,-4,-4,-5,-54,-16,14,-5,-10,-21,2,-54,-128,-66,7,4,3,-5,-1,39,127,22,2,0,0,8,-2,14,32,32,2,-4,-1,1,5,14,-46,10,-3,2,0,7,-8,-17,-43,-6,0
-26,-6,-1,3,0,-22,-86,-42,56,2,-1,-10,8,-4,102,19,-44,-3,-5,-16,1,34,-15,12,6,-2,0,6,-23,-12,-37,-47,6,3,7,7,23,20,46,20,-3,-3,-3,5,11,35,46,-3,-22,1,0,0,-7,-13,-4,-7,44,-5,0,10,-16,-12,-17,-8,0
-31,-5,-9,-25,5,7,-60,-5,41,-5,-3,-11,0,-18,-92,-42,14,4,1,14,1,-13,66,36,-6,0,0,-2,5,55,30,19,7,-4,2,12,-11,-20,33,-10,-20,-2,-3,-9,-6,-21,-68,-18,-16,-5,0,2,7,21,50,11,-2,0,1,9,6,8,6,27,0
9,2,0,-5,0,-5,26,20,-10,1,3,4,-2,-7,-30,-27,-10,-2,-1,-1,-6,-10,-128,-35,-12,2,3,7,-4,-43,124,46,31,2,-6,-22,14,74,2,8,-50,-1,3,10,-15,-30,-33,-21,39,2,-1,-6,11,9,40,20,-10,-1,0,2,3,2,-13,8,0
-6,-2,-1,17,-18,-53,-93,-11,14,1,-2,-22,21,5,110,9,-17,1,1,5,-17,-3,6,-26,4,-5,-5,-5,18,3,-70,-2,-39,1,-1,3,-8,-19,58,8,17,-4,1,7,3,10,-41,0,18,4,4,8,8,-22,-4,12,-14,0,-4,-16,3,10,-35,6,0
1,-2,-1,7,-19,-33,-92,-43,-4,0,-1,-1,11,37,115,48,-1,1,-3,-12,15,11,56,-11,3,-2,-2,4,-5,16,-5,-2,8,1,4,4,3,-5,-8,8,4,-1,2,6,-15,-29,-86,-2,-48,-5,-7,-19,-14,-29,25,-22,56,0,2,4,7,29,-14,-10,0
11,-2,-2,6,19,11,82,-11,-20,0,-4,-13,-1,16,-42,22,-39,2,-1,-1,-5,6,17,7,40,-2,-1,-1,-3,-34,-64,-22,-11,1,-4,-2,-4,8,69,-2,7,-2,3,12,9,4,-8,-10,11,-6,-3,-11,-9,-10,-36,14,-28,4,-2,-1,15,8,-5,-18,0
9,0,1,2,-6,-19,-76,-13,-20,-4,-3,-2,-8,-15,-34,-2,0,3,2,9,14,21,49,-5,-20,-1,-5,-19,-38,-36,-35,8,83,-4,-7,-13,19,-7,68,22,-8,3,4,3,8,35,11,14,-5,-4,0,9,9,-3,-86,-22,-26,-1,-5,-5,-3,-6,-1,18,0
-12,-2,-1,8,-8,-22,-100,-25,21,-3,-11,-33,-5,22,42,9,9,3,4,13,6,3,-47,7,-15,3,10,11,-10,-6,58,-23,-2,-1,-4,-7,17,-1,14,58,-32,0,3,15,7,36,60,-40,53,-6,0,-3,-6,-1,-2,13,-27,-4,-6,-8,7,6,-32,0,0
37,-6,-1,-6,-17,-5,44,-5,5,6,9,20,18,-21,-105,-1,-8,-2,-4,-19,2,13,97,-12,-2,1,5,14,5,23,7,6,-4,-4,-1,-2,-2,-1,-14,-27,-39,-2,-4,-4,-5,-21,-32,-14,55,-2,-9,-7,-22,-9,-57,21,2,2,0,3,9,-5,62,26,0
-39,0,0,-11,-5,2,43,-29,38,0,4,7,6,-1,40,9,-25,2,1,4,-2,-15,-76,-14,7,-4,-5,-9,4,31,20,15,-20,3,4,6,-11,-28,-46,-11,-6,-7,-6,3,-6,-8,-13,-9,27,-3,4,3,-8,-16,-35,-23,17,2,-10,-12,23,16,81,22,0
-13,5,4,2,-1,17,0,10,8,-4,-1,3,-6,-21,-1,9,-63,-6,1,5,7,17,-62,-16,39,1,-4,-1,-16,-41,-21,-10,3,1,1,-1,6,32,24,3,-8,0,-1,-7,15,23,73,27,-10,1,3,7,4,2,-39,-13,-61,-9,-1,3,-31,-44,7,-25,0
48,1,-5,-16,12,28,-106,-4,-2,1,4,4,2,11,58,29,11,1,3,4,13,12,22,-36,-15,-6,0,-7,-9,-15,20,41,-11,7,4,3,6,20,-20,13,-30,-8,-7,3,-10,-17,-64,-17,28,2,-3,-14,7,7,82,-7,29,0,0,-1,13,33,29,10,0
-21,-9,-4,-4,-22,-11,-16,11,10,2,-2,-7,8,-13,-83,-8,-13,5,4,7,-5,-15,27,3,-18,-5,0,11,-11,-15,19,-25,19,-4,-6,-2,29,-17,14,9,1,1,-5,-14,-11,-14,-6,-13,-7,-3,-2,5,-12,-50,-30,3,0,7,11,19,2,16,-11,-10,0
-16,-2,-7,-20,0,-3,23,20,-43,1,-4,0,-16,1,-71,-29,57,6,4,3,4,1,96,7,1,5,-2,-9,15,29,-69,30,-33,-8,-3,6,-18,-8,-13,1,68,4,0,0,19,23,127,36,-28,-5,-5,-3,3,3,-51,-8,2,3,4,4,-1,-20,-22,-17,0
6,5,5,10,-3,-19,-22,-4,-41,-18,-8,-11,-19,6,-47,-13,-2,4,-2,-13,12,0,-89,-8,12,0,2,-4,-2,24,72,-3,1,1,-1,-1,-18,17,72,2,2,-2,1,12,18,6,26,-2,-56,-4,-4,-7,-6,11,-37,-2,73,-4,-2,9,6,0,-46,-1,0
-7,-6,-1,-12,-2,-19,-16,2,-35,-5,-3,-12,-14,-6,-87,-72,44,8,-2,10,31,17,110,96,-24,2,-1,-9,-5,41,41,-26,-15,2,6,13,19,11,-4,1,52,7,2,-2,-8,-22,3,-14,-23,-5,-4,-2,-6,13,-46,-14,-8,-5,0,7,-3,-13,-24,7,0
4,2,1,-1,12,-12,20,3,-24,-4,-6,-24,-12,-2,-128,-26,8,2,3,4,-15,4,108,34,0,3,1,4,30,5,35,12,-25,-1,0,2,-13,6,-37,-15,45,3,5,12,17,-4,14,21,0,-6,-2,-3,-8,23,-24,-9,-17,-8,-6,-7,-2,5,-56,-21,0
0,1,3,11,1,-6,-4,0,9,5,3,9,24,-3,52,19,-68,-7,-5,-13,-26,-8,-20,-13,16,-5,-6,-13,-8,-44,-128,-92,60,2,-1,1,12,52,91,72,1,6,5,9,12,2,54,33,4,-1,1,12,6,9,-48,3,-35,-1,-3,-7,-2,-17,-51,-4,0
-5,-6,-3,-1,-27,-28,-48,-28,12,-3,-3,-3,8,6,6,-2,5,7,9,13,6,-12,0,-4,-23,-2,0,-11,-2,-23,23,19,17,-2,-13,-13,-35,-23,-45,-41,-42,-4,1,4,15,21,-71,-15,46,-4,-2,-2,1,-15,66,-2,-9,5,10,11,2,25,108,30,0
-8,-2,3,5,9,10,-6,8,-6,-2,-6,-10,-14,-4,-51,-19,-17,-3,0,15,-14,-18,-66,-9,23,-3,-8,-12,6,9,-28,-5,-12,-1,0,-11,15,-8,27,-1,-11,-6,-5,-8,-20,0,-14,-11,3,-5,-3,-4,-3,-29,-115,-24,-5,6,6,3,15,36,117,79,0
1,5,6,6,5,-9,-17,-22,17,2,4,20,3,0,30,43,-15,-1,-9,-27,5,8,-22,-34,3,0,-1,1,-3,-22,-30,-14,-52,-3,-2,-2,-19,-7,-13,9,94,5,1,1,6,11,47,2,-8,-3,0,1,-1,-3,-26,-9,-31,-10,-3,3,-8,-4,-37,-11,0
8,2,-3,-8,4,6,11,22,-34,3,4,2,12,9,32,-1,9,4,3,15,-3,-5,25,37,-5,-11,-9,-27,-1,-15,-52,-41,4,6,10,13,1,18,10,17,1,-4,-6,-9,20,20,46,-13,-11,-2,1,-2,-5,-23,-15,5,-48,5,4,17,-3,20,47,9,0
90,-2,-3,-6,-8,-13,-46,7,-14,2,-3,-4,5,13,-33,-9,-57,-11,-6,-4,-4,-15,-69,-36,45,3,-6,-19,13,11,41,10,0,1,-1,-2,8,26,61,17,14,0,0,-3,0,4,4,6,-14,4,4,16,8,10,-14,-25,-19,-3,4,10,-16,-35,-43,-19,0
0,-5,-8,-24,-6,14,-18,-6,-6,1,3,9,7,14,-15,-12,10,3,-1,0,11,-10,46,9,-17,2,1,2,6,22,55,17,-3,-1,-2,2,3,-8,-21,2,5,3,3,5,-11,0,1,-30,-26,0,-3,-11,-1,-12,-49,-10,-6,-10,-7,-5,-13,-2,47,13,0
-9,1,2,6,11,5,-31,16,13,1,1,9,10,0,32,2,8,-1,1,-9,7,8,-6,2,-19,1,0,2,-3,-4,-7,3,20,-2,-3,-7,-5,2,-22,-7,-27,-4,1,-6,-7,-5,17,4,27,5,1,21,2,-3,-31,-5,23,-1,-7,-30,-4,4,26,2,0
-12,5,4,8,7,30,7,-12,20,-7,-6,-8,-10,-20,-70,-35,-45,-2,4,7,10,2,108,44,1,-4,0,1,12,-12,-20,-18,17,1,-1,-10,-22,0,6,34,12,2,-4,-4,9,14,-1,4,-11,-3,0,-3,-12,-8,-36,-15,-80,2,3,13,-5,-9,-19,-16,0
111,-2,-7,-8,3,0,-85,-6,-24,-3,-1,-1,8,40,89,35,-26,-6,-5,-3,-9,-2,-42,9,8,0,2,12,13,15,11,12,-71,5,6,7,-1,-21,-18,-25,39,-3,-7,-9,19,1,-61,0,11,-7,-7,-7,-24,10,-63,-57,12,4,1,-1,10,14,81,61,0
-27,-5,1,4,8,2,45,-5,7,0,2,4,-6,-12,22,5,-1,-3,-1,4,1,-10,14,-9,-6,-2,-5,-10,19,6,-88,-9,-2,3,1,0,-14,-4,54,-12,-40,5,-2,6,-20,-6,6,-9,57,-9,-7,-20,29,9,-16,14,41,-5,-1,2,-18,-4,-100,-36,0
-5,-1,-1,-4,3,23,107,48,-27,5,4,1,14,4,-26,-4,25,5,5,2,-10,-21,9,6,-9,-4,-3,11,4,-6,-44,-36,2,-8,-3,-2,-16,-27,-22,-2,-12,4,-7,-16,17,8,-10,8,-29,1,1,-3,-4,-5,50,-1,-20,-1,1,-1,8,22,-1,19,0
31,2,1,11,-12,-16,-30,-15,-18,-6,1,3,-1,-16,-5,-35,-26,-2,-3,-3,-6,5,38,53,25,2,-1,-3,18,10,42,-25,-23,-3,-11,-20,9,21,-35,-9,6,0,5,3,-9,13,-44,0,-8,8,6,10,5,-14,-1,-18,-19,-3,2,2,-20,-16,34,-9,0
-41,-6,-2,-11,14,3,12,22,45,-4,-6,-2,-2,-2,-13,0,-29,1,0,0,-9,7,-2,-6,46,-2,2,3,9,-13,-82,2,4,7,4,11,10,26,57,-20,-62,2,-2,-4,-11,-16,67,7,104,-3,-3,4,11,13,6,10,-16,0,-2,-5,-5,1,5,16,0
-8,0,6,16,-19,-18,-76,-28,3,-7,-13,-40,34,-2,-42,-14,-16,3,2,2,-9,19,75,22,-7,-2,-4,1,-6,29,29,10,21,4,1,13,21,-19,-6,3,12,-5,-3,-11,-26,-22,-35,-6,-36,4,0,-1,1,-21,-118,-58,14,0,5,6,16,29,118,40,0
-74,0,4,0,7,14,13,13,57,1,-1,3,1,25,10,25,-15,-8,-7,-13,8,-1,-74,-18,-19,-2,0,5,-25,-16,-3,-14,10,1,2,2,10,-19,-31,-25,-5,-5,-6,-8,5,41,-55,-12,-3,-4,-1,8,-5,-7,78,23,-18,3,2,-1,12,6,16,-14,0
12,-2,0,4,-11,-12,-107,-25,20,3,3,3,-7,-1,122,49,-8,-5,-1,-1,4,-4,9,-10,-28,1,-2,3,15,25,-5,29,45,-2,-3,-4,-19,-6,-21,-11,-55,1,2,12,14,-20,-113,-26,68,3,3,5,-8,5,44,3,-17,-1,9,24,-1,-50,-45,16,0
-12,-4,-18,-59,-2,28,5,-22,11,4,7,15,-5,14,73,50,-34,4,5,2,3,-9,-89,-18,14,-4,-8,-3,-2,7,1,10,19,-6,-2,11,1,-25,-60,-5,-4,-4,1,0,-12,-22,3,-20,-11,4,0,-5,22,5,34,31,19,1,1,-1,-5,9,-42,-32,0
-21,3,4,12,-7,-10,39,43,-6,-2,-4,-8,13,0,-12,-16,-43,-5,-1,17,-11,2,18,-4,53,-4,-2,-24,11,-6,-25,-2,-18,0,-6,-2,-22,17,70,-5,-11,-9,-4,3,11,-24,-76,-4,-1,4,2,-16,-2,10,81,-7,-32,2,3,7,5,3,11,-2,0
4,-1,1,-5,4,23,26,21,7,-8,-4,8,4,-6,-62,-37,-22,-2,0,-1,-3,-15,-56,-23,-25,-2,-7,-17,-9,-11,-4,-25,22,6,8,9,10,0,31,37,-16,1,2,6,-1,28,-5,-7,23,-1,-3,-9,6,7,15,9,0,1,1,8,3,9,-2,13,0
4,-3,1,13,2,-7,-16,-27,-18,-4,-4,-11,-6,-19,15,-14,-34,2,-2,-21,2,24,-103,-13,51,-4,-5,-6,-3,3,87,23,-39,-5,0,5,3,1,28,-7,38,0,-1,3,5,4,15,21,-23,-3,-2,9,-8,-3,-22,-7,-4,3,-3,-5,8,-16,-52,-9,0
-15,-6,-6,-14,-14,-11,-27,-21,-15,3,6,11,12,-4,31,-10,48,-2,-4,-3,1,6,-20,3,-29,1,1,3,8,8,9,-6,-5,-2,-3,4,3,-3,10,15,46,-1,2,4,-6,-7,-24,-5,-16,-6,1,3,2,1,10,3,-5,0,-2,-9,14,2,-7,-17,0
-2,1,-6,-12,-8,12,59,30,21,1,-1,-3,-10,4,-63,-18,-10,-1,2,10,7,5,50,-2,6,-1,2,4,-3,3,10,2,-20,1,3,4,11,3,-29,-7,3,-1,4,13,-13,-24,-58,7,63,-4,-15,-28,-8,-10,11,-14,-12,-1,1,4,12,41,56,2,0
6,4,3,-2,16,12,30,16,-8,1,3,5,-12,-1,33,17,-17,-1,4,10,1,-7,-35,-5,6,-2,-1,-7,-10,-26,-56,-7,14,-5,-2,1,1,-7,-15,-11,-10,0,-2,14,-11,-13,26,11,-24,-6,-14,-29,17,3,-90,-55,20,-7,-4,-2,-29,-17,55,26,0
10,6,6,7,27,33,52,43,1,0,-3,5,6,28,-15,2,-11,3,2,12,6,-11,-2,8,-14,-3,-1,-5,-5,-15,-74,-17,7,-1,2,2,-12,-19,-48,-19,4,-1,-2,-11,10,1,36,3,-6,1,8,25,-6,2,25,16,-78,1,-12,-32,2,5,-27,1,0
82,-6,0,3,-23,-18,-100,-29,-3,9,4,-9,24,29,103,8,-2,2,4,10,10,17,29,27,-6,6,7,21,8,20,14,9,-30,-2,-4,-7,1,-6,-26,-16,-2,-6,-4,-8,-19,-28,-51,-17,5,1,2,1,-7,-9,8,6,14,0,1,10,11,-7,2,-4,0
-13,-6,-10,-16,17,-1,-10,-9,-8,-5,-8,-17,-23,13,-9,0,-17,-1,-2,-2,-6,-22,11,21,27,4,-1,-3,9,14,-40,-7,1,3,5,11,5,31,57,-9,-21,3,5,3,7,8,48,12,-14,-2,-5,-8,5,15,7,-7,10,-2,-1,2,-9,-18,-28,-2,0
-6,1,-2,1,-5,-18,-22,4,-3,-6,-3,0,8,2,-3,-4,5,-1,3,3,5,-1,-5,-2,5,-3,-4,-11,0,11,1,2,-22,-1,-2,-3,-26,-5,14,5,-4,-3,-4,0,22,-11,-62,-25,-15,1,0,7,3,-8,-7,-22,1,7,10,15,21,23,74,30,0
40,-2,-2,-3,3,18,12,1,-13,3,3,-2,-14,-10,-17,15,0,-5,-3,4,-3,-8,-22,-20,-14,-5,-7,-18,-7,-11,-24,-20,-23,1,2,9,-1,-11,4,5,25,-2,-6,-10,11,3,-20,-5,-5,1,1,-9,-27,11,11,15,-2,-3,-4,-7,3,-2,-59,-10,0
-7,1,2,3,-6,-9,-31,3,20,3,3,15,14,23,98,10,-19,1,2,-6,15,30,88,9,42,-3,-1,6,1,11,17,7,-12,-1,-4,-1,5,-12,-55,-24,-4,-3,-2,-2,-19,-27,-52,-12,3,4,4,-3,-2,-9,1,-15,-66,-6,-5,2,6,1,-29,19,0
86,-2,-5,-9,-6,-18,-69,0,-32,-6,-5,-5,-16,-2,37,4,39,3,2,1,8,27,39,21,-12,2,4,3,20,39,85,1,-16,1,0,5,11,-9,36,1,-8,1,6,9,-15,-11,-19,3,-3,-5,-9,-6,-12,-9,-78,-17,17,-1,-4,6,5,-21,-29,3,0
-63,-4,-2,-17,-10,29,18,-4,41,7,-2,-4,2,-15,-25,4,31,-4,2,11,9,-1,-15,-8,5,1,5,17,7,0,-6,33,-48,5,-1,-8,6,-2,19,10,65,-2,-7,-7,-12,5,26,19,-3,-2,0,-1,7,8,-38,-11,0,5,5,0,-16,-14,-48,-28,0
4,1,6,20,18,5,71,14,-27,-4,0,-14,1,-3,-16,-7,-37,2,-1,-2,-3,11,-11,6,77,-1,-1,3,-10,1,-40,-12,-47,-1,-3,-4,0,-4,17,-4,23,3,0,-11,4,12,-8,14,-6,0,-1,3,10,-10,-25,-18,-33,0,-1,-6,-4,-10,4,-7,0
81,0,-9,-13,19,-3,-35,31,-18,-3,-4,-2,-5,15,9,-10,12,3,-3,-10,-2,-13,-30,8,-20,-2,0,-2,-17,-11,-17,-21,-11,2,3,4,3,19,31,-9,-31,-2,0,3,-1,-12,-20,-2,54,-7,-1,0,11,-13,-47,-7,-20,2,1,5,1,10,86,11,0
1,-6,-6,-8,4,-12,-2,16,8,-4,-6,-6,3,-9,11,-31,-19,-1,0,-6,-7,15,-51,-4,-16,-5,1,2,11,5,-10,24,-13,2,4,3,-12,-11,-15,-1,8,3,0,-3,13,-6,17,14,-40,-2,-2,1,-3,-7,24,6,81,1,-3,6,5,17,-12,-11,0
-13,-3,-1,-7,-15,-2,36,2,-9,-8,-6,-16,20,16,-27,-10,-11,2,2,11,-8,0,-2,-12,-12,-4,-6,-14,-4,-14,-8,-6,35,3,2,8,11,8,-16,8,-28,-3,0,8,-13,-23,-69,-3,28,0,-3,-7,12,27,96,-10,-23,0,3,-2,0,7,17,-4,0
-2,-1,2,9,9,10,0,8,-7,2,2,-4,-13,-12,22,-14,-2,-5,-1,5,19,11,-48,33,-1,-2,1,3,-8,-15,-33,-12,-13,-2,-4,-8,13,18,-14,-2,4,-8,-4,5,-6,3,62,-10,-12,0,0,-1,-15,-22,-15,-23,-39,-2,1,-1,27,1,25,13,0
14,1,0,4,-10,31,1,17,22,4,0,-10,0,16,-9,10,5,-2,-2,-4,-10,-5,-16,-16,-30,3,-1,3,3,-2,-30,-2,-22,4,9,9,-8,-30,5,-12,-11,-17,-7,-3,-5,-9,-97,-22,0,3,-9,-29,8,22,100,27,12,4,1,6,-2,3,-59,-18,0
-16,-3,-3,-1,4,6,45,5,30,6,5,10,1,-2,20,17,-4,-4,1,3,-8,-20,-75,-7,1,-1,-1,-3,-2,1,-4,-11,-35,-8,-6,3,-12,-31,-48,-44,56,-1,-7,-28,21,21,80,44,-57,0,1,9,-5,33,-9,-9,63,5,4,2,-9,-6,5,2,0
-1,2,-2,0,0,-3,-26,-14,-8,6,6,2,-6,-13,28,-1,-7,-1,4,13,17,-12,-17,-1,-19,-3,-5,-16,-26,-6,-19,-10,28,-3,-3,-12,11,-17,-82,-6,-14,-1,1,11,8,21,88,11,27,3,2,13,5,15,8,10,-39,6,3,4,-6,-10,0,7,0
43,-3,-1,-1,19,32,12,8,-21,0,0,9,-19,-8,-41,-16,8,-3,-5,-15,-3,-2,-64,-11,-4,-8,-8,-17,-7,-7,-10,-6,-11,2,2,-2,0,-4,84,25,-25,0,1,8,4,1,-24,-1,-18,-7,-1,1,-15,-31,6,-25,37,-3,-3,-7,5,6,-128,-37,0
6,3,-2,-13,2,28,117,52,-13,0,2,6,18,9,-15,7,-4,0,4,9,1,-23,-11,10,-34,0,-2,-8,-6,-10,-25,-19,33,0,3,7,-6,-20,-49,-35,31,3,0,3,-6,-2,1,9,8,-4,0,1,9,-8,-25,-11,17,1,2,2,-20,3,53,13,0
-32,-2,-2,-2,19,22,-14,-4,-20,1,-2,-7,-7,-1,0,-3,58,-1,1,5,-16,-8,26,19,-15,2,-2,-5,16,25,55,6,-29,1,2,6,-5,-7,-38,-8,24,3,0,-1,2,0,13,0,-34,-6,-4,-10,-4,3,-85,-20,1,2,6,17,14,-16,92,52,0
-33,0,-3,-14,16,21,-27,-27,26,2,4,1,-16,-4,44,10,8,-1,-2,-1,3,14,-19,-32,-2,-4,-2,8,-11,-44,-66,-10,1,-1,-1,-7,17,35,37,19,-7,-2,-6,-3,-16,-22,-8,0,-10,2,-4,1,3,6,1,1,-37,0,6,6,9,-1,-13,-15,0
35,-2,-3,-5,-15,-36,16,1,48,-3,2,-6,6,38,8,14,3,3,5,6,4,-3,-39,-4,-18,-5,-8,-11,-9,-4,25,4,-8,-2,-2,2,6,-11,7,-15,-31,-1,0,-1,0,7,1,-10,7,1,-2,-4,6,-7,15,24,33,1,4,5,-4,14,-18,-9,0
-44,3,1,3,-12,-1,-9,3,43,-10,-5,-3,-4,-10,-31,8,-22,4,5,3,7,2,9,-9,12,-3,-4,0,13,18,-34,-9,5,1,-4,-5,2,-3,55,17,-32,4,-1,-6,-12,7,10,0,16,-5,-4,-7,3,5,20,7,-7,0,-3,-6,3,-14,-17,-17,0
12,-1,2,8,0,-11,-27,-13,-84,2,4,23,7,-21,-15,3,78,-2,-6,-34,-15,11,10,-1,31,-3,-3,3,10,6,48,29,-8,-1,2,10,-5,8,-21,7,-13,2,1,-7,8,-1,-27,-23,-43,-2,0,8,-14,-12,7,-1,4,-2,-3,-3,-9,-21,-11,-5,0
10,-5,-4,-5,25,9,-36,-18,11,1,6,7,-7,36,63,28,-17,-2,-6,-3,9,4,-11,11,8,-3,0,-4,-8,-3,-4,-3,-6,-2,0,3,-4,-15,35,18,-9,-3,-3,-5,8,-3,-40,-25,12,3,3,19,13,-7,13,14,-48,-2,-7,-24,-9,10,51,-13,0
53,-1,-4,2,-7,-21,-50,3,6,2,3,-2,-4,17,10,-15,-30,0,3,13,22,16,23,12,47,1,-2,-8,-23,2,-20,16,-27,-3,-2,-7,11,7,-8,-6,-42,-7,-3,3,0,-11,-26,-21,30,2,-4,-14,14,-24,-41,-2,1,3,2,4,-15,8,15,4,0
-3,3,3,0,5,27,55,-11,4,1,1,-2,-2,-13,-7,-2,-20,-1,2,2,1,20,23,-7,-2,1,6,11,12,-6,-6,5,-32,4,0,-5,-7,38,-85,-9,66,-2,-3,-1,-5,-26,56,1,-1,-1,1,8,0,2,-34,7,-14,-2,0,-13,8,1,31,6,0
36,-1,-1,4,-9,10,11,7,-12,-2,-2,-4,-9,-9,-27,-5,-6,-4,-5,-4,4,0,13,7,-28,-2,-2,12,-2,-11,-63,-36,56,-3,-3,-6,5,-33,2,4,10,5,-2,-4,0,44,43,33,1,-3,-3,-6,-4,15,27,-3,-11,0,0,10,-1,6,-1,11,0
-23,1,6,13,6,-12,-24,-11,21,-5,-7,-10,-5,-16,-33,5,-8,3,2,6,4,-8,30,-25,-21,-5,-5,-1,6,0,-7,-11,4,1,-1,3,-7,14,58,3,42,0,0,3,13,-15,-51,1,-33,-4,-1,-2,-10,5,27,13,23,0,0,-8,-10,4,-5,14,0
-27,-1,-4,-6,13,12,-10,-34,-25,1,-1,-3,-8,-19,-12,-19,2,0,-1,2,4,27,-45,19,25,-1,-2,2,-8,-18,28,-3,-30,-4,2,-3,8,21,36,18,-58,1,1,4,1,-9,-25,-3,69,1,0,4,-6,-18,22,-8,-9,-1,1,-3,5,20,-25,3,0
-4,-5,-1,2,-1,-9,-23,-1,-17,1,0,1,1,-10,0,-12,-6,1,4,-4,-9,2,11,7,-5,-2,-2,6,10,0,-3,-3,-31,-2,-3,-9,-10,-5,30,8,45,-1,-4,-2,-4,-1,-28,-10,-16,-4,-5,-5,1,-17,-38,1,15,0,1,1,15,14,33,-9,0
-10,-2,-1,10,8,-6,34,23,-19,1,0,-6,-4,9,10,4,7,0,-4,-5,-18,-18,-39,-13,-18,-1,-3,6,2,-20,-6,-9,6,-3,-2,-7,-8,0,27,9,-22,2,-1,-4,4,-1,12,6,48,1,2,-1,-4,4,3,2,4,-1,-1,-2,-3,-6,-31,1,0
-27,4,3,9,9,12,-1,-8,48,-9,-5,-9,-8,-15,10,-2,-35,-1,0,-5,6,9,-16,-10,-1,3,2,3,-4,-13,31,6,21,-1,-3,-6,0,6,-59,3,-35,-2,-1,11,-4,-8,33,-12,-31,-3,-3,-4,29,-1,27,25,44,-1,-5,-14,-22,5,-20,-9,0
-12,2,1,5,7,-1,10,-7,1,-1,1,1,0,3,-75,-8,6,-1,3,8,-8,-4,58,-1,-12,0,2,3,-5,-3,32,31,-22,0,2,4,23,-4,2,-9,-4,-3,-7,-18,-11,27,-16,9,26,-2,-3,-6,-9,-1,-9,-17,29,1,1,3,-1,-17,-23,3,0
-32,4,1,-3,-7,-6,-16,-11,34,-1,4,10,10,-9,-10,16,-17,1,0,2,0,-5,12,-3,-20,-2,-2,-15,1,13,15,-14,20,-1,-2,4,-9,6,-12,7,-2,-3,-4,-6,9,8,19,-7,-23,1,1,-4,-12,10,-22,-13,29,-2,1,5,6,-16,-14,2,0
14,-2,-4,-4,2,19,-25,1,-8,-5,0,1,-9,-10,2,-12,-7,0,-1,1,14,33,-12,1,-14,6,4,12,9,10,70,-8,15,-3,-2,-9,-11,-6,9,14,-9,3,-5,-17,5,-12,-6,-2,-5,-2,-1,0,-1,-13,-18,-4,-1,-1,0,-2,-4,21,-23,-11,0
-39,0,1,14,5,-8,-45,-31,23,0,-1,-8,-2,-3,73,30,-7,3,0,-2,3,6,-18,3,24,1,-1,-3,-5,-3,47,5,9,0,0,0,-4,11,-4,8,-47,-2,-3,-7,7,-7,-39,-30,16,-2,-2,-5,-2,-29,32,24,-20,-8,-5,0,-3,8,-49,-6,0
13,2,1,-3,1,3,28,3,12,1,1,9,4,-2,-21,-2,6,2,0,3,-1,-4,26,7,-11,-3,0,1,1,2,-38,-15,-4,-3,-4,-3,4,3,76,9,34,3,6,18,-4,2,1,6,-11,-3,-7,-17,3,15,0,-21,-17,-2,0,-4,-17,-21,-21,25,0
14,-1,-3,-6,9,-1,-30,-15,-57,-1,7,12,-8,15,21,23,7,2,1,4,14,2,-5,-10,10,-1,-4,-6,7,-8,-23,-6,54,-4,-7,-11,-3,1,14,15,-19,-2,-2,11,6,-4,2,-8,-11,0,0,-6,-9,1,-9,-12,-37,-6,-3,3,3,-3,45,30,0
4,3,1,-5,10,6,-65,-12,-2,-4,-4,-2,-16,-8,41,-6,-1,1,1,4,3,1,-7,2,0,2,2,1,-4,2,19,-18,15,-2,3,6,6,-7,-8,9,12,-1,-4,-14,3,5,-8,-4,-6,-5,-3,0,-4,5,-35,-11,2,2,2,-3,-4,-20,13,8,0
-15,-2,1,1,4,0,4,-6,-13,9,9,16,12,-21,15,1,-28,-2,-9,-30,1,24,9,25,71,2,-5,0,-16,12,-66,-20,19,3,2,3,25,34,94,12,4,-2,0,1,-10,-10,-25,2,-1,3,6,10,-1,-5,15,-8,-33,-4,2,-6,6,-9,-23,-4,0
